"V1","V2"
34.586903,4.0457677
0,0
34.769783,4.0417337
0,0
34.45726,4.0474951
0,0
0,0
0,0
0,0
0,0
0,0
34.46479,4.0627014
34.593098,4.0791827
34.586926,4.0461754
0,0
0,0
0,0
0,0
34.467194,4.0639333
0,0
0,0
0,0
0,0
34.48456,4.060209
34.649323,4.037131
34.46563,4.0271049
34.38225,3.9889424
34.41372,4.0451079
0,0
0,0
34.412056,4.0419804
34.45726,4.0474951
0,0
0,0
34.769783,4.0417337
0,0
0,0
0,0
34.465683,4.0266597
0,0
0,0
0,0
0,0
34.451435,4.0683573
34.61669,4.0833562
34.409203,4.0585565
34.4124,4.0692478
0,0
0,0
0,0
34.48456,4.060209
34.5002,4.0549409
34.46563,4.0271049
0,0
0,0
0,0
0,0
34.458714,4.0491151
0,0
0,0
0,0
34.529675,4.2343191
0,0
0,0
0,0
34.465683,4.0266597
0,0
34.382362,4.0087113
0,0
34.649323,4.037131
0,0
0,0
0,0
34.409203,4.0585565
0,0
34.467876,4.0971213
0,0
0,0
34.504963,4.0481763
0,0
0,0
34.587723,4.0473556
0,0
34.58645,4.0656804
0,0
34.37659,3.9938977
34.4012,4.0598708
34.418095,4.0550267
0,0
0,0
0,0
0,0
0,0
0,0
34.586742,4.0459555
0,0
0,0
0,0
34.45179,4.0591412
0,0
0,0
0,0
34.375744,3.9934472
0,0
0,0
0,0
0,0
34.38225,3.9889424
34.586903,4.0457677
0,0
34.52417,4.0716497
0,0
34.46452,4.0671181
0,0
0,0
34.37659,3.9938977
0,0
0,0
0,0
34.505993,4.0459823
0,0
0,0
0,0
34.464474,4.0634055
0,0
32.87689,5.9558814
34.375744,3.9934472
0,0
0,0
0,0
0,0
34.48456,4.060209
0,0
34.501953,4.0493082
34.38225,3.9889424
34.428345,4.050885
0,0
0,0
34.38365,3.9885133
34.44697,4.0583795
0,0
34.37659,3.9938977
0,0
0,0
0,0
0,0
0,0
34.46611,4.059889
0,0
34.52417,4.0716497
34.44692,4.0583535
0,0
0,0
0,0
34.44845,4.0817308
0,0
0,0
0,0
0,0
34.504963,4.0481763
34.470886,4.0455585
0,0
34.428345,4.050885
0,0
0,0
0,0
34.769783,4.0417337
0,0
34.458714,4.0491151
0,0
0,0
34.530754,4.2372203
0,0
0,0
0,0
0,0
34.501953,4.0493082
0,0
0,0
0,0
0,0
34.44845,4.0817308
34.56894,4.0512877
0,0
0,0
0,0
34.65089,4.0373134
0,0
34.440636,4.0679818
34.586903,4.0456229
0,0
0,0
0,0
32.478863,2.9824328
34.409203,4.0585565
0,0
0,0
34.476177,4.057709
0,0
0,0
34.465656,4.0271049
34.586742,4.0459555
0,0
34.412758,4.0487074
0,0
0,0
32.478863,2.9824328
0,0
0,0
0,0
34.467876,4.0971213
0,0
0,0
0,0
0,0
34.38225,3.9889424
34.384163,4.003392
34.447006,4.0583184
34.467876,4.0971213
34.409203,4.0585565
34.46987,4.0530955
0,0
0,0
34.44697,4.0583795
0,0
0,0
34.465656,4.0271049
0,0
0,0
34.586742,4.0459555
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.48456,4.060209
0,0
34.511795,4.0368842
34.382256,3.9889371
34.428345,4.050885
0,0
34.52417,4.0716497
0,0
0,0
0,0
34.458714,4.0491151
0,0
34.529675,4.2343191
0,0
0,0
0,0
0,0
0,0
34.458607,4.0767687
34.464474,4.0634055
34.400227,4.0470927
0,0
0,0
34.45835,4.0486699
34.408756,4.0586101
34.6073,4.0846544
0,0
34.48456,4.060209
0,0
0,0
34.472088,4.0455478
34.428345,4.050885
32.642426,3.00831073
0,0
34.487617,4.0748429
0,0
0,0
34.469906,4.0529185
0,0
0,0
0,0
0,0
0,0
34.586754,4.0458441
0,0
34.470833,4.0454888
0,0
34.40968,4.0405589
0,0
34.499916,4.0569832
0,0
0,0
0,0
0,0
34.467194,4.0639333
34.504963,4.0481763
0,0
34.382256,3.9889371
0,0
0,0
34.581383,4.0898525
34.426544,4.0519207
32.17781,3.8980104
0,0
0,0
34.565628,4.0544849
34.467876,4.0971213
0,0
0,0
34.46611,4.059889
34.385136,3.9904069
34.586754,4.0458441
34.586918,4.0461432
34.40958,4.0698593
0,0
34.408756,4.0586101
0,0
34.373024,3.9954235
0,0
34.56894,4.0512877
0,0
0,0
34.504963,4.0481763
0,0
34.37373,3.99379
34.428345,4.050885
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.385185,4.00257
0,0
0,0
0,0
0,0
0,0
0,0
32.589684,2.98167133
0,0
0,0
34.470505,4.0978294
0,0
0,0
0,0
34.37373,3.99379
34.428345,4.050885
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.385136,3.9904069
0,0
34.586926,4.0461754
34.40958,4.0698593
0,0
0,0
34.56894,4.0512877
0,0
34.44845,4.0817308
34.470505,4.0978294
0,0
0,0
34.649323,4.037131
34.610207,4.0846866
34.38225,3.9889424
34.428345,4.050885
0,0
34.769783,4.0417337
0,0
32.87258,5.9644855
34.466675,4.0627354
0,0
34.769783,4.0417337
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.493904,3.5006946
0,0
32.589684,2.98167133
34.41426,4.0335208
0,0
34.44845,4.0817308
34.52417,4.0716497
0,0
34.499916,4.0569832
34.769783,4.0417337
34.53446,4.0765339
0,0
34.41372,4.0451079
0,0
0,0
32.73405,5.6601146
34.469906,4.0529185
34.426544,4.0519207
0,0
34.476177,4.057709
0,0
0,0
0,0
0,0
0,0
0,0
34.46636,4.062712
0,0
0,0
0,0
34.6073,4.0846544
0,0
0,0
34.56894,4.0512877
0,0
34.476177,4.057709
34.5002,4.0549409
34.430153,4.0388798
0,0
34.30526,3.868425
34.419064,4.0483232
0,0
0,0
0,0
34.458714,4.0491151
34.37659,3.9938977
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.769783,4.0417337
0,0
34.61669,4.0833562
0,0
0,0
0,0
34.375744,3.9934472
0,0
0,0
34.5002,4.0549409
0,0
34.38048,3.9706283
0,0
34.153194,3.8348148
0,0
34.409203,4.0585565
32.73405,5.6601146
0,0
0,0
0,0
0,0
0,0
34.48456,4.060209
0,0
0,0
0,0
34.415615,4.047377
34.586067,4.0447217
0,0
0,0
0,0
34.44845,4.0817308
0,0
34.6073,4.0846544
0,0
0,0
0,0
34.53446,4.0765339
34.37373,3.99379
34.58694,4.0462237
0,0
0,0
32.73405,5.6601146
0,0
34.469357,4.0535086
0,0
0,0
34.476177,4.057709
0,0
34.46394,4.0631683
34.505993,4.0459823
34.385136,3.9904069
0,0
0,0
0,0
0,0
0,0
34.45835,4.0486699
34.41278,4.0694248
0,0
0,0
0,0
34.476177,4.057709
0,0
34.53446,4.0765339
34.37373,3.99379
34.428345,4.050885
32.87258,5.9644855
34.382217,4.008759
0,0
34.409203,4.0585565
34.49589,4.0667265
32.584587,2.977384
34.529675,4.2343191
0,0
0,0
34.470467,4.0221643
0,0
34.46611,4.059889
34.586926,4.0461754
0,0
0,0
34.373024,3.9954235
34.44845,4.0817308
34.408756,4.0586101
34.412727,4.0694516
0,0
0,0
34.46636,4.062712
34.46611,4.059889
34.504963,4.0481763
0,0
0,0
34.428345,4.050885
0,0
34.467876,4.0971213
0,0
0,0
32.87258,5.9644855
0,0
0,0
34.37659,3.9938977
0,0
0,0
0,0
34.46611,4.059889
0,0
34.502087,4.0493351
34.418465,4.0703143
34.476177,4.057709
34.501194,4.0646505
0,0
34.376335,3.9863462
0,0
34.58645,4.0656804
0,0
0,0
0,0
0,0
34.37797,3.99401
34.38664,4.0167087
0,0
0,0
0,0
34.769783,4.0417337
0,0
0,0
34.49589,4.0667265
0,0
0,0
0,0
0,0
34.586926,4.0461754
0,0
0,0
34.376335,3.9863462
0,0
0,0
0,0
34.45835,4.0486699
0,0
34.61669,4.0833562
0,0
34.476177,4.057709
0,0
0,0
34.38225,3.9889424
0,0
34.769783,4.0417337
34.46428,4.0670055
0,0
0,0
34.46487,4.0632836
0,0
0,0
0,0
0,0
0,0
34.650757,4.0373241
0,0
34.586926,4.0461754
34.47122,4.0450918
0,0
0,0
0,0
0,0
34.409203,4.0585565
0,0
0,0
34.476177,4.057709
0,0
34.504963,4.0481763
0,0
34.38225,3.9889424
34.428345,4.050885
0,0
0,0
0,0
0,0
32.748283,3.0229675
34.458714,4.0491151
32.478863,2.9824328
34.52897,4.2325816
34.41365,4.0622274
34.466652,4.0623012
0,0
34.424866,4.0529239
0,0
0,0
0,0
34.470448,4.0712755
0,0
0,0
34.408756,4.0586101
0,0
34.445213,4.0612387
0,0
0,0
34.59597,4.0729707
0,0
0,0
34.428345,4.050885
0,0
0,0
34.769783,4.0417337
34.470448,4.0712755
0,0
34.469803,4.0528434
34.49589,4.0667265
0,0
0,0
0,0
0,0
34.586926,4.0461754
0,0
0,0
0,0
0,0
34.46636,4.062712
0,0
34.376335,3.9863462
34.448296,4.0779918
0,0
0,0
34.476177,4.057709
34.769783,4.0417337
34.46563,4.0271049
34.38225,3.9889424
0,0
0,0
0,0
32.73405,5.6601146
0,0
34.449707,4.0575319
34.37659,3.9938977
34.49589,4.0667265
0,0
0,0
0,0
34.46479,4.0627014
0,0
0,0
34.58694,4.0462183
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.402378,4.0474039
34.46611,4.059889
34.504963,4.0481763
34.53446,4.0765339
0,0
34.470978,4.0452259
34.41045,4.0439277
34.46636,4.062712
34.46487,4.0632836
34.409203,4.0585565
32.748283,3.0229675
34.458714,4.0491151
34.4624,4.0645325
34.52897,4.2325816
0,0
0,0
34.470467,4.0221643
0,0
0,0
0,0
32.50209,3.48547035
0,0
0,0
34.619595,4.0818381
34.45835,4.0486699
34.56894,4.0512877
0,0
34.476177,4.057709
34.51549,4.0414976
34.504963,4.0481763
0,0
0,0
34.384987,3.9894682
0,0
0,0
0,0
0,0
34.37659,3.9938977
0,0
0,0
0,0
0,0
0,0
0,0
34.38158,3.99829
0,0
34.42546,4.052249
34.46611,4.059889
0,0
0,0
0,0
34.409203,4.0585565
0,0
34.375744,3.9934472
0,0
34.617947,4.0847724
34.650814,4.0372276
0,0
34.38225,3.9889424
34.587723,4.0473556
34.596092,4.0643662
0,0
34.375744,3.9934472
34.37659,3.9938977
34.469852,4.0530794
0,0
34.44465,4.0972983
0,0
0,0
0,0
0,0
0,0
34.586926,4.0461754
34.586067,4.0447217
32.590656,2.9803565
0,0
32.478863,2.9824328
0,0
0,0
0,0
34.571568,4.0204477
0,0
34.467194,4.0639333
0,0
34.501392,4.047479
34.384853,3.9893555
0,0
0,0
0,0
32.73405,5.6601146
34.469807,4.0529239
0,0
34.724854,4.112998
0,0
0,0
0,0
0,0
34.505993,4.0459823
0,0
0,0
34.586895,4.046189
0,0
32.59032,2.9816461
0,0
34.46636,4.062712
0,0
0,0
34.56894,4.0512877
34.402378,4.0474039
34.467194,4.0639333
34.504963,4.0481763
34.501392,4.047479
0,0
34.41999,4.0460306
34.404926,4.0426885
34.49589,4.0667265
34.382217,4.008759
34.409203,4.0585565
0,0
34.408833,4.0586906
34.56835,4.074163
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.61669,4.0833562
0,0
0,0
0,0
34.375744,3.9934472
0,0
0,0
34.504963,4.0481763
0,0
0,0
0,0
0,0
34.46636,4.062712
0,0
0,0
34.37659,3.9938977
34.458714,4.0491151
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.473965,4.0445232
0,0
0,0
34.45835,4.0486699
34.409203,4.0585565
0,0
0,0
0,0
0,0
0,0
34.37373,3.99379
0,0
0,0
32.397713,3.50901985
34.409203,4.0585565
34.469807,4.0529239
34.743214,3.884948
0,0
0,0
0,0
0,0
34.470467,4.0221643
0,0
34.38158,3.99829
0,0
0,0
0,0
0,0
0,0
0,0
34.51549,4.0414976
34.37309,3.9956533
34.61669,4.0833562
0,0
34.476177,4.057709
34.440434,4.0400278
34.45902,4.0745317
34.37373,3.99379
34.404926,4.0426885
34.46428,4.0670055
0,0
34.4697,4.0518349
34.6073,4.0846544
0,0
32.478863,2.9824328
0,0
34.37659,3.9938977
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.37309,3.9956533
32.59032,2.9816461
0,0
0,0
34.402378,4.0474039
34.476177,4.057709
34.769783,4.0417337
34.45902,4.0745317
0,0
34.409206,4.0425813
0,0
34.769783,4.0417337
0,0
0,0
0,0
34.469868,4.0530902
0,0
0,0
34.53081,4.2373022
0,0
34.470467,4.0221643
34.468456,4.0657416
0,0
0,0
34.375744,3.9934472
0,0
0,0
0,0
0,0
0,0
34.61669,4.0833562
0,0
0,0
34.504963,4.0481763
0,0
34.37797,3.99401
34.586834,4.0456926
34.46487,4.0632836
33.06164,5.8466728
0,0
32.478863,2.9824328
0,0
0,0
0,0
0,0
34.4624,4.0645325
0,0
0,0
34.584354,4.0365999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.45835,4.0486699
34.58645,4.0656804
0,0
34.52897,4.2325816
34.468704,4.0623594
0,0
34.37373,3.99379
0,0
0,0
0,0
34.469868,4.0530902
32.59227,3.5281291
0,0
34.37659,3.9938977
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.619595,4.0818381
0,0
0,0
0,0
32.584587,2.977384
34.45835,4.0486699
0,0
34.769783,4.0417337
34.530754,4.2372203
34.464474,4.0634055
34.440434,4.0400278
34.502087,4.0493351
34.37373,3.99379
34.409206,4.0425813
0,0
34.445213,4.0612387
34.724854,4.112998
34.470448,4.0712755
0,0
34.4697,4.0518349
0,0
34.533474,4.0756949
34.53081,4.2373022
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.412216,4.0714687
0,0
34.45835,4.0486699
0,0
0,0
34.41235,4.0396147
0,0
34.651104,4.0373027
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.469852,4.0530794
34.37659,3.9938977
0,0
0,0
34.53023,4.235963
34.46636,4.062712
0,0
0,0
34.470467,4.0221643
34.41396,4.0459394
0,0
34.42593,4.0711557
34.529675,4.2343191
0,0
0,0
0,0
34.61669,4.0833562
34.52897,4.2325816
0,0
0,0
34.501392,4.047479
0,0
0,0
34.469868,4.0530902
34.46487,4.0632836
0,0
32.59227,3.5281291
0,0
34.37659,3.9938977
0,0
0,0
0,0
0,0
34.49963,4.0506386
0,0
0,0
34.586853,4.0458536
0,0
32.478863,2.9824328
32.59032,2.9816461
0,0
0,0
0,0
0,0
34.530754,4.2372203
0,0
0,0
34.501392,4.047479
0,0
34.438614,4.0374046
34.413143,4.0443944
34.42593,4.0711557
0,0
33.06164,5.8466728
0,0
0,0
34.4624,4.0645325
0,0
0,0
0,0
34.46394,4.0631683
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.408756,4.0586101
0,0
0,0
0,0
0,0
0,0
34.502087,4.0493351
0,0
34.375313,3.9930035
34.586994,4.0456497
0,0
0,0
32.584587,2.977384
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.410187,4.0444534
34.46636,4.062712
0,0
0,0
34.403385,4.0603697
0,0
0,0
0,0
0,0
0,0
0,0
34.465656,4.0271049
0,0
34.587723,4.0473556
34.464474,4.0634055
0,0
34.4697,4.0518349
0,0
0,0
0,0
34.769783,4.0417337
0,0
0,0
34.46636,4.062712
0,0
34.38158,3.99829
34.381027,4.0087964
34.586067,4.0447217
0,0
0,0
0,0
0,0
0,0
0,0
34.56894,4.0512877
0,0
34.476177,4.057709
34.460915,4.0728098
34.465656,4.0271049
34.37797,3.99401
0,0
0,0
34.49589,4.0667265
0,0
34.4697,4.0518349
0,0
34.533474,4.0756949
34.37659,3.9938977
34.423927,4.052036
0,0
0,0
34.470467,4.0221643
0,0
0,0
34.769783,4.0417337
0,0
0,0
34.42593,4.0711557
32.59032,2.9816461
0,0
34.56894,4.0512877
0,0
0,0
34.476177,4.057709
34.5002,4.0549409
34.472088,4.0455478
34.47098,4.0452045
34.586784,4.0461164
0,0
0,0
0,0
0,0
32.478863,2.9824328
0,0
0,0
0,0
0,0
0,0
34.470467,4.0221643
0,0
0,0
34.769783,4.0417337
34.46432,4.0668392
34.373024,3.9954235
0,0
0,0
32.478863,2.9824328
0,0
0,0
0,0
0,0
34.504963,4.0481763
0,0
34.37797,3.99401
0,0
0,0
0,0
32.980877,6.0231455
34.469852,4.0530794
0,0
31.840073,5.1995504
0,0
0,0
0,0
34.5003,4.0550267
0,0
34.38158,3.99829
0,0
34.42546,4.052249
0,0
0,0
0,0
0,0
0,0
32.478863,2.9824328
34.61669,4.0833562
0,0
0,0
34.460915,4.0728098
0,0
34.37373,3.99379
0,0
34.41289,4.0662974
32.297295,5.43225
0,0
34.469803,4.0528434
0,0
32.584587,2.977384
0,0
0,0
0,0
34.470467,4.0221643
34.505993,4.0459823
34.38158,3.99829
0,0
34.446995,4.0583894
0,0
0,0
34.373024,3.9954235
0,0
34.396996,4.0828144
0,0
34.769783,4.0417337
0,0
34.464474,4.0634055
0,0
34.476177,4.057709
34.37373,3.99379
34.409206,4.0425813
34.464474,4.0634055
0,0
34.414185,4.0564751
0,0
0,0
34.469852,4.0530794
0,0
0,0
0,0
0,0
0,0
34.468456,4.0657416
0,0
0,0
0,0
0,0
0,0
34.56894,4.0512877
32.604187,2.99297783
0,0
0,0
34.404602,4.0571993
34.476177,4.057709
34.504963,4.0481763
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.469852,4.0530794
34.469738,4.052897
0,0
0,0
0,0
0,0
34.438614,4.0374046
34.476177,4.057709
0,0
0,0
34.469803,4.0528756
0,0
34.53023,4.235963
34.408875,4.0584224
34.408756,4.0586101
0,0
0,0
0,0
0,0
34.504963,4.0481763
0,0
34.441517,4.0725523
34.586784,4.0461164
0,0
0,0
30.40498,0.87061128
34.469868,4.0530902
32.584587,2.977384
34.37659,3.9938977
0,0
34.46717,4.0951311
34.4624,4.0645325
34.533474,4.0756949
0,0
0,0
34.468456,4.0657416
0,0
34.427795,4.069666
0,0
34.408756,4.0586101
32.478863,2.9824328
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.38225,3.9889424
34.389942,3.998062
34.44697,4.0583795
32.50209,3.48547035
0,0
34.49589,4.0667265
0,0
0,0
0,0
0,0
0,0
0,0
34.50486,4.047361
0,0
0,0
0,0
0,0
34.586838,4.0459126
0,0
0,0
0,0
34.37781,3.9928986
0,0
0,0
34.33975,3.9814001
0,0
34.511013,4.0388315
34.479153,4.0777397
34.389942,3.998062
0,0
34.385223,3.9890283
34.470448,4.0712755
0,0
32.980877,6.0231455
34.37659,3.9938977
34.42546,4.052249
0,0
0,0
0,0
0,0
0,0
0,0
34.41389,4.0461379
34.446877,4.0583697
0,0
0,0
34.46472,4.0681588
34.446934,4.058281
34.409184,4.0587121
34.568905,4.0512341
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.466038,4.0412884
0,0
0,0
0,0
34.37659,3.9938977
0,0
0,0
0,0
34.5003,4.0550267
34.46394,4.0631683
0,0
34.381027,4.0087964
0,0
0,0
0,0
34.469276,4.0539538
0,0
34.452343,4.0742689
0,0
0,0
0,0
34.476177,4.057709
0,0
34.501953,4.0493082
0,0
0,0
0,0
0,0
30.40498,0.87061128
32.980877,6.0231455
0,0
34.504475,4.0561532
0,0
34.46717,4.0951311
0,0
0,0
34.49963,4.0506386
0,0
0,0
34.586864,4.0461325
0,0
34.469276,4.0539538
0,0
0,0
0,0
0,0
0,0
0,0
34.6038,4.0844452
34.504963,4.0481763
34.450127,4.0583956
0,0
34.56835,4.074163
0,0
0,0
0,0
0,0
0,0
0,0
34.4624,4.0645325
34.476177,4.057709
0,0
34.464474,4.0634055
34.465626,4.0265256
34.451233,4.0576821
0,0
0,0
0,0
30.077723,2.84024718
0,0
34.45444,4.0943801
34.375816,3.9931787
0,0
0,0
0,0
34.342453,3.9808583
32.642414,3.00832146
0,0
34.479153,4.0777397
34.384163,4.003392
34.464474,4.0634055
0,0
0,0
0,0
32.980877,6.0231455
34.469868,4.0530902
0,0
0,0
0,0
34.5003,4.0550267
0,0
34.438614,4.0374046
0,0
0,0
0,0
34.60583,4.04881
34.45835,4.0486699
34.46636,4.062712
0,0
34.378593,3.9868879
34.375744,3.9934472
0,0
0,0
34.65079,4.0372222
0,0
0,0
34.586956,4.0461808
34.375744,3.9934472
0,0
0,0
0,0
34.409203,4.0585565
30.40498,0.87061128
0,0
0,0
0,0
0,0
34.49963,4.0506386
0,0
34.595486,4.0583795
34.410606,4.0454888
34.769783,4.0417337
32.478863,2.9824328
0,0
0,0
34.44465,4.0972983
34.45835,4.0486699
0,0
0,0
34.476177,4.057709
32.642414,3.00832146
34.53446,4.0765339
32.679382,3.0035173
34.414215,4.0471142
34.419003,4.0705217
0,0
34.409203,4.0585565
0,0
34.40893,4.0584599
32.478863,2.9824328
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.41365,4.0622274
34.408756,4.0586101
0,0
34.476177,4.057709
34.476177,4.057709
34.50486,4.047361
34.384853,3.9893555
0,0
34.414215,4.0471142
0,0
32.686996,5.6247635
0,0
34.40893,4.0584599
0,0
0,0
34.476177,4.057709
0,0
0,0
0,0
34.465626,4.0265256
34.468456,4.0657416
0,0
0,0
34.769783,4.0417337
34.469276,4.0539538
0,0
0,0
32.478863,2.9824328
0,0
34.470055,4.0960806
0,0
0,0
34.50486,4.047361
0,0
34.414215,4.0471142
34.586796,4.0459233
34.409203,4.0585565
0,0
34.464474,4.0634055
0,0
0,0
34.40893,4.0584599
0,0
34.476177,4.057709
0,0
0,0
34.465626,4.0265256
34.438614,4.0374046
0,0
0,0
34.769783,4.0417337
0,0
0,0
0,0
0,0
34.45835,4.0486699
34.375744,3.9934472
0,0
0,0
0,0
0,0
34.37373,3.99379
0,0
34.4697,4.0518349
34.46717,4.0951311
0,0
32.686996,5.6247635
34.469196,4.0634347
34.40881,4.0586155
0,0
34.476177,4.057709
0,0
0,0
34.502087,4.0495014
34.38158,3.99829
0,0
0,0
34.769783,4.0417337
0,0
0,0
34.375744,3.9934472
32.598705,2.9927432
34.37788,3.9927538
34.769783,4.0417337
0,0
34.476177,4.057709
0,0
34.450127,4.0583956
0,0
0,0
34.419003,4.0705217
34.524937,4.0781366
34.469868,4.0530902
34.409203,4.0585565
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.48146,4.0577304
0,0
34.469276,4.0539538
0,0
34.44197,4.0632504
0,0
34.44465,4.0972983
0,0
34.476177,4.057709
34.618404,4.0832811
0,0
34.511185,4.0355807
34.469738,4.052897
0,0
34.467876,4.0971213
0,0
32.584587,2.977384
0,0
0,0
0,0
0,0
34.427795,4.069666
0,0
0,0
34.51157,4.0366536
0,0
34.46636,4.062712
0,0
0,0
0,0
0,0
0,0
0,0
34.37788,3.9927538
0,0
0,0
34.504963,4.0481763
0,0
34.441517,4.0725523
0,0
0,0
0,0
34.4562,4.0627407
0,0
0,0
0,0
34.53375,4.0751231
0,0
34.4624,4.0645325
0,0
0,0
0,0
0,0
0,0
34.378593,3.9868879
0,0
34.44197,4.0632504
0,0
0,0
0,0
34.375744,3.9934472
34.534157,4.2433833
0,0
0,0
34.49963,4.0506386
34.441517,4.0725523
34.384987,3.9894682
34.44697,4.0583795
32.591652,2.9831796
0,0
0,0
0,0
34.381916,3.9985716
34.53375,4.0751231
0,0
34.42446,4.0679353
0,0
0,0
0,0
0,0
34.438614,4.0374046
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.62594,3.00059134
0,0
34.470886,4.0455585
34.41337,4.0442389
34.385223,3.9890283
0,0
0,0
34.381916,3.9985716
34.469868,4.0530902
34.42446,4.0679353
0,0
0,0
0,0
0,0
34.465626,4.0265256
34.586845,4.0459126
34.58652,4.0459287
34.473064,4.068482
0,0
0,0
0,0
34.37788,3.9927538
0,0
0,0
0,0
34.476177,4.057709
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.46487,4.0632836
34.502087,4.0495014
0,0
34.438614,4.0374046
0,0
0,0
34.769783,4.0417337
31.702366,4.3458495
0,0
0,0
0,0
34.58645,4.0656804
0,0
34.476177,4.057709
34.5002,4.0549409
0,0
32.876358,5.9561496
0,0
34.41396,4.0459394
0,0
32.54573,2.9999789
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.40952,4.046685
34.46472,4.0681588
34.469868,4.0530902
34.44197,4.0632504
34.408833,4.0586906
0,0
0,0
0,0
34.447006,4.0583184
0,0
34.5002,4.0549409
34.412006,4.041959
0,0
34.586926,4.0461969
0,0
34.384125,4.0093493
0,0
30.007635,1.2982423
0,0
0,0
34.4624,4.0645325
34.476177,4.057709
34.46321,4.0668123
0,0
0,0
34.438614,4.0374046
0,0
0,0
34.60583,4.04881
0,0
34.405373,4.0595596
0,0
34.45835,4.0486699
0,0
0,0
0,0
0,0
32.876892,5.9558762
0,0
34.385223,3.9890283
0,0
34.464474,4.0634055
0,0
32.584587,2.977384
0,0
32.61086,3.63928777
32.54573,2.9999789
0,0
34.476177,4.057709
0,0
34.4624,4.0645325
0,0
34.38158,3.99829
0,0
0,0
0,0
0,0
34.382366,4.0149161
34.408756,4.0586101
0,0
32.478863,2.9824328
34.375744,3.9934472
0,0
34.6038,4.0844452
0,0
0,0
34.384853,3.9893555
0,0
0,0
0,0
34.44845,4.0817308
34.381817,4.0087103
34.381817,4.0087103
32.61086,3.63928777
32.54573,2.9999789
34.476177,4.057709
0,0
0,0
0,0
34.38158,3.99829
0,0
34.769783,4.0417337
34.473064,4.068482
0,0
34.382366,4.0149161
0,0
0,0
34.45835,4.0486699
36.796055,0.0508553
0,0
34.476177,4.057709
0,0
34.501953,4.0493082
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.49572,3.4962141
0,0
0,0
0,0
34.496094,4.0666836
34.51157,4.0366536
34.427795,4.069666
0,0
0,0
34.378593,3.9868879
34.769783,4.0417337
0,0
0,0
36.796055,0.0508553
0,0
34.575035,4.022116
34.408833,4.0586906
34.476177,4.057709
34.504963,4.0481763
0,0
0,0
0,0
0,0
34.42546,4.052249
0,0
0,0
34.40969,4.066866
34.469803,4.0528434
34.743214,3.884948
0,0
0,0
34.496094,4.0666836
0,0
34.438614,4.0374046
0,0
34.418674,4.0386867
0,0
0,0
34.41215,4.0420341
32.478863,2.9824328
34.409203,4.0585565
0,0
0,0
0,0
0,0
34.504963,4.0481763
0,0
0,0
0,0
0,0
34.06009,4.0115961
32.645557,3.64957714
0,0
0,0
34.421597,4.0486447
0,0
0,0
0,0
34.46487,4.0632836
0,0
34.38158,3.99829
0,0
0,0
0,0
34.405373,4.0595596
0,0
0,0
34.769783,4.0417337
0,0
34.575035,4.022116
0,0
0,0
34.65083,4.0372329
34.412006,4.041959
0,0
34.58686,4.0461593
34.389336,4.0248731
0,0
0,0
34.469803,4.0528434
0,0
34.40544,4.059329
0,0
34.466038,4.0412884
0,0
0,0
34.502087,4.0495014
34.38158,3.99829
0,0
34.620537,4.0853464
0,0
0,0
34.46439,4.0669894
0,0
34.41263,4.0695589
34.444283,4.0541416
34.769783,4.0417337
0,0
0,0
32.876892,5.9558762
0,0
0,0
0,0
34.423584,4.075719
0,0
34.469803,4.0528434
0,0
0,0
34.743214,3.884948
0,0
0,0
0,0
0,0
34.438614,4.0374046
34.476177,4.057709
0,0
0,0
0,0
0,0
0,0
34.37788,3.9927538
0,0
34.46439,4.0669894
0,0
0,0
0,0
0,0
34.511185,4.0355807
0,0
34.481678,4.0546405
0,0
32.590042,2.98151854
0,0
32.59014,2.98160666
0,0
0,0
0,0
0,0
0,0
0,0
