"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
113797,236,"UGA","Uganda",32,"Lake Victoria",80,"Lake Victoria",484,"Lake Victoria","","","Water body","Water body"
113798,236,"UGA","Uganda",33,"Lira",81,"Dokolo",485,"Agwata","","","Sub-county","Sub-county"
113799,236,"UGA","Uganda",33,"Lira",81,"Dokolo",486,"Bata","","Batta","Sub-county","Sub-county"
113800,236,"UGA","Uganda",33,"Lira",81,"Dokolo",487,"Dokolo","","","Sub-county","Sub-county"
113801,236,"UGA","Uganda",33,"Lira",81,"Dokolo",488,"Kangai","","","Sub-county","Sub-county"
113802,236,"UGA","Uganda",33,"Lira",81,"Dokolo",489,"Kwera","","","Sub-county","Sub-county"
113803,236,"UGA","Uganda",33,"Lira",82,"Erute",490,"Adekokwok","","","Sub-county","Sub-county"
113804,236,"UGA","Uganda",33,"Lira",82,"Erute",491,"Amach","","","Sub-county","Sub-county"
113805,236,"UGA","Uganda",33,"Lira",82,"Erute",492,"Aromo","","","Sub-county","Sub-county"
113806,236,"UGA","Uganda",33,"Lira",82,"Erute",493,"Barr","","","Sub-county","Sub-county"
113807,236,"UGA","Uganda",33,"Lira",82,"Erute",494,"Lira","","","Sub-county","Sub-county"
113808,236,"UGA","Uganda",33,"Lira",82,"Erute",495,"Ogur","","","Sub-county","Sub-county"
113809,236,"UGA","Uganda",33,"Lira",83,"Kyoga",496,"Aputi","","","Sub-county","Sub-county"
113810,236,"UGA","Uganda",33,"Lira",83,"Kyoga",497,"Awelo","","","Sub-county","Sub-county"
113811,236,"UGA","Uganda",33,"Lira",83,"Kyoga",498,"Muntu","","","Sub-county","Sub-county"
113812,236,"UGA","Uganda",33,"Lira",83,"Kyoga",499,"Namasale","","","Sub-county","Sub-county"
113813,236,"UGA","Uganda",33,"Lira",84,"Lira",500,"Adyel","","","Sub-county","Sub-county"
113814,236,"UGA","Uganda",33,"Lira",84,"Lira",501,"Central","","","Sub-county","Sub-county"
113815,236,"UGA","Uganda",33,"Lira",84,"Lira",502,"Ojwina","","","Sub-county","Sub-county"
113816,236,"UGA","Uganda",33,"Lira",84,"Lira",503,"Railway","","","Sub-county","Sub-county"
113817,236,"UGA","Uganda",33,"Lira",85,"Moroto",504,"Abako","","","Sub-county","Sub-county"
113818,236,"UGA","Uganda",33,"Lira",85,"Moroto",505,"Aloi","","","Sub-county","Sub-county"
113819,236,"UGA","Uganda",33,"Lira",85,"Moroto",506,"Amugo","","","Sub-county","Sub-county"
113820,236,"UGA","Uganda",33,"Lira",85,"Moroto",507,"Apalla","","Apala","Sub-county","Sub-county"
113821,236,"UGA","Uganda",33,"Lira",85,"Moroto",508,"Omoro","","","Sub-county","Sub-county"
113822,236,"UGA","Uganda",33,"Lira",86,"Otuke",509,"Adwari","","","Sub-county","Sub-county"
113823,236,"UGA","Uganda",33,"Lira",86,"Otuke",510,"Okwang","","","Sub-county","Sub-county"
113824,236,"UGA","Uganda",33,"Lira",86,"Otuke",511,"Olilim","","","Sub-county","Sub-county"
113825,236,"UGA","Uganda",33,"Lira",86,"Otuke",512,"Orum","","","Sub-county","Sub-county"
113826,236,"UGA","Uganda",34,"Luwero",87,"Bamunanika",513,"Bamunanika","","","Sub-county","Sub-county"
113827,236,"UGA","Uganda",34,"Luwero",87,"Bamunanika",514,"Kalagala","","","Sub-county","Sub-county"
113828,236,"UGA","Uganda",34,"Luwero",87,"Bamunanika",515,"Kamira","","","Sub-county","Sub-county"
113829,236,"UGA","Uganda",34,"Luwero",87,"Bamunanika",516,"Kikyusa","","","Sub-county","Sub-county"
113830,236,"UGA","Uganda",34,"Luwero",87,"Bamunanika",517,"Zirobwe","","","Sub-county","Sub-county"
113831,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",518,"Bombo Tc","","","Sub-county","Sub-county"
113832,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",519,"Butuntumula","","","Sub-county","Sub-county"
113833,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",520,"Katikamu","","","Sub-county","Sub-county"
113834,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",521,"Luwero Tc","","","Sub-county","Sub-county"
113835,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",522,"Luwero","","","Sub-county","Sub-county"
113836,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",523,"Makulubita","","","Sub-county","Sub-county"
113837,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",524,"Nyimbwa","","","Sub-county","Sub-county"
113838,236,"UGA","Uganda",34,"Luwero",88,"Katikamu",525,"Wobulenzi Tc","","","Sub-county","Sub-county"
113839,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",526,"Kapeeka","","","Sub-county","Sub-county"
113840,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",527,"Kasangombe","","","Sub-county","Sub-county"
113841,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",528,"Kikamulo","","","Sub-county","Sub-county"
113842,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",529,"Nakaseke","","","Sub-county","Sub-county"
113843,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",530,"Ngoma","","","Sub-county","Sub-county"
113844,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",531,"Semuto","","","Sub-county","Sub-county"
113845,236,"UGA","Uganda",34,"Luwero",89,"Nakaseke",532,"Wakyato","","","Sub-county","Sub-county"
113846,236,"UGA","Uganda",35,"Masaka",90,"Bukomansimbi",533,"Bigasa","","","Sub-county","Sub-county"
113847,236,"UGA","Uganda",35,"Masaka",90,"Bukomansimbi",534,"Butenga","","","Sub-county","Sub-county"
113848,236,"UGA","Uganda",35,"Masaka",90,"Bukomansimbi",535,"Kibingo","","Kibinge","Sub-county","Sub-county"
113849,236,"UGA","Uganda",35,"Masaka",90,"Bukomansimbi",536,"Kitanda","","","Sub-county","Sub-county"
113850,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",537,"Bukakata","","","Sub-county","Sub-county"
113851,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",538,"Buwunga","","","Sub-county","Sub-county"
113852,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",539,"Kabonera","","","Sub-county","Sub-county"
113853,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",540,"Kisekka","","","Sub-county","Sub-county"
113854,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",541,"Kkingo","","","Sub-county","Sub-county"
113855,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",542,"Kyanamukaaka","","","Sub-county","Sub-county"
113856,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",543,"Kyazanga","","","Sub-county","Sub-county"
113857,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",544,"Lwengo","","","Sub-county","Sub-county"
113858,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",545,"Malongo","","","Sub-county","Sub-county"
113859,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",546,"Mukungwe","","","Sub-county","Sub-county"
113860,236,"UGA","Uganda",35,"Masaka",91,"Bukoto",547,"Ndagwe","","","Sub-county","Sub-county"
113861,236,"UGA","Uganda",35,"Masaka",92,"Kalungu",548,"Bukulula","","","Sub-county","Sub-county"
113862,236,"UGA","Uganda",35,"Masaka",92,"Kalungu",549,"Kalungu","","","Sub-county","Sub-county"
113863,236,"UGA","Uganda",35,"Masaka",92,"Kalungu",550,"Kyamuliibwa","","","Sub-county","Sub-county"
113864,236,"UGA","Uganda",35,"Masaka",92,"Kalungu",551,"Lukaya Tc","","","Sub-county","Sub-county"
113865,236,"UGA","Uganda",35,"Masaka",92,"Kalungu",552,"Lwabenge","","","Sub-county","Sub-county"
113866,236,"UGA","Uganda",35,"Masaka",93,"Masaka",553,"Katwe/Butego","","","Sub-county","Sub-county"
113867,236,"UGA","Uganda",35,"Masaka",93,"Masaka",554,"Kimanya/Kyabaku","","","Sub-county","Sub-county"
113868,236,"UGA","Uganda",35,"Masaka",93,"Masaka",555,"Nyendo/Senyange","","","Sub-county","Sub-county"
113869,236,"UGA","Uganda",36,"Masindi",94,"Bujenje",556,"Biiso","","","Sub-county","Sub-county"
113870,236,"UGA","Uganda",36,"Masindi",94,"Bujenje",557,"Budongo","","","Sub-county","Sub-county"
113871,236,"UGA","Uganda",36,"Masindi",94,"Bujenje",558,"Buliisa","","","Sub-county","Sub-county"
113872,236,"UGA","Uganda",36,"Masindi",94,"Bujenje",559,"Bwijanga","","","Sub-county","Sub-county"
113873,236,"UGA","Uganda",36,"Masindi",95,"Buruli",560,"Karujubu","","","Sub-county","Sub-county"
113874,236,"UGA","Uganda",36,"Masindi",95,"Buruli",561,"Kimengo","","","Sub-county","Sub-county"
113875,236,"UGA","Uganda",36,"Masindi",95,"Buruli",562,"Masindi Tc","","","Sub-county","Sub-county"
113876,236,"UGA","Uganda",36,"Masindi",95,"Buruli",563,"Miirya","","","Sub-county","Sub-county"
113877,236,"UGA","Uganda",36,"Masindi",95,"Buruli",564,"Nyangahya","","","Sub-county","Sub-county"
113878,236,"UGA","Uganda",36,"Masindi",95,"Buruli",565,"Pakanyi","","","Sub-county","Sub-county"
113879,236,"UGA","Uganda",36,"Masindi",96,"Kibanda",566,"Kigumba","","","Sub-county","Sub-county"
113880,236,"UGA","Uganda",36,"Masindi",96,"Kibanda",567,"Kiryandongo","","","Sub-county","Sub-county"
113881,236,"UGA","Uganda",36,"Masindi",96,"Kibanda",568,"Masindi Port","","Masindi -Port","Sub-county","Sub-county"
113882,236,"UGA","Uganda",36,"Masindi",96,"Kibanda",569,"Mutunda","","","Sub-county","Sub-county"
113883,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",570,"Baitambogwe","","","Sub-county","Sub-county"
113884,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",571,"Buwaya","","Buwaaya","Sub-county","Sub-county"
113885,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",572,"Imanyiro","","Immanyiro","Sub-county","Sub-county"
113886,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",573,"Kigandalo","","","Sub-county","Sub-county"
113887,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",574,"Kityerera","","","Sub-county","Sub-county"
113888,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",575,"Malongo","","","Sub-county","Sub-county"
113889,236,"UGA","Uganda",37,"Mayuge",97,"Bunya",576,"Mayuge Tc","","","Sub-county","Sub-county"
113890,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",577,"Bubutu","","","Sub-county","Sub-county"
113891,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",578,"Bugobero","","","Sub-county","Sub-county"
113892,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",579,"Bumbo","","","Sub-county","Sub-county"
113893,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",580,"Bumwoni","","","Sub-county","Sub-county"
113894,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",581,"Bupoto","","","Sub-county","Sub-county"
113895,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",582,"Butiru","","","Sub-county","Sub-county"
113896,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",583,"Buwabwala","","","Sub-county","Sub-county"
113897,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",584,"Buwagogo","","","Sub-county","Sub-county"
113898,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",585,"Kaato","","","Sub-county","Sub-county"
113899,236,"UGA","Uganda",38,"Mbale",98,"Bubulo",586,"Sibanga","","","Sub-county","Sub-county"
113900,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",587,"Bufumbo","","","Sub-county","Sub-county"
113901,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",588,"Bukonde","","","Sub-county","Sub-county"
113902,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",589,"Bukyiende","","","Sub-county","Sub-county"
113903,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",590,"Bungokho-Mutoto","","","Sub-county","Sub-county"
113904,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",591,"Bungokho","","","Sub-county","Sub-county"
113905,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",592,"Busano","","","Sub-county","Sub-county"
113906,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",593,"Busiu","","","Sub-county","Sub-county"
113907,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",594,"Busoba","","","Sub-county","Sub-county"
113908,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",595,"Nakaloke","","","Sub-county","Sub-county"
113909,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",596,"Namanyonyi","","","Sub-county","Sub-county"
113910,236,"UGA","Uganda",38,"Mbale",99,"Bungokho",597,"Wanale","","","Sub-county","Sub-county"
113911,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",598,"Bubiita","","","Sub-county","Sub-county"
113912,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",599,"Bududa","","","Sub-county","Sub-county"
113913,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",600,"Bukibokolo","","","Sub-county","Sub-county"
113914,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",601,"Bukigai","","","Sub-county","Sub-county"
113915,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",602,"Bulucheke","","","Sub-county","Sub-county"
113916,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",603,"Bumayoka","","","Sub-county","Sub-county"
113917,236,"UGA","Uganda",38,"Mbale",100,"Manjiya",604,"Bushika","","","Sub-county","Sub-county"
113918,236,"UGA","Uganda",38,"Mbale",101,"Mbale",605,"Industrial","","","Sub-county","Sub-county"
113919,236,"UGA","Uganda",38,"Mbale",101,"Mbale",606,"Northern Division","","","Sub-county","Sub-county"
113920,236,"UGA","Uganda",38,"Mbale",101,"Mbale",607,"Wanale Division","","","Sub-county","Sub-county"
113921,236,"UGA","Uganda",39,"Mbarara",102,"Bukanga",608,"Endinzi","","","Sub-county","Sub-county"
113922,236,"UGA","Uganda",39,"Mbarara",102,"Bukanga",609,"Kashumba","","","Sub-county","Sub-county"
113923,236,"UGA","Uganda",39,"Mbarara",102,"Bukanga",610,"Ngarama","","","Sub-county","Sub-county"
113924,236,"UGA","Uganda",39,"Mbarara",102,"Bukanga",611,"Rugaaga","","","Sub-county","Sub-county"
113925,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",612,"Bisheshe","","","Sub-county","Sub-county"
113926,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",613,"Ibanda Tc","","","Sub-county","Sub-county"
113927,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",614,"Ishongororo","","","Sub-county","Sub-county"
113928,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",615,"Kicuzi","","","Sub-county","Sub-county"
113929,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",616,"Kikyenkye","","","Sub-county","Sub-county"
113930,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",617,"Nyabuhikye","","","Sub-county","Sub-county"
113931,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",618,"Nyamarebe","","","Sub-county","Sub-county"
113932,236,"UGA","Uganda",39,"Mbarara",103,"Ibanda",619,"Rukiri","","","Sub-county","Sub-county"
113933,236,"UGA","Uganda",39,"Mbarara",104,"Isingiro",620,"Birere","","","Sub-county","Sub-county"
113934,236,"UGA","Uganda",39,"Mbarara",104,"Isingiro",621,"Kabingo","","","Sub-county","Sub-county"
113935,236,"UGA","Uganda",39,"Mbarara",104,"Isingiro",622,"Kabuyanda","","","Sub-county","Sub-county"
113936,236,"UGA","Uganda",39,"Mbarara",104,"Isingiro",623,"Kikagate","","","Sub-county","Sub-county"
113937,236,"UGA","Uganda",39,"Mbarara",104,"Isingiro",624,"Masha","","","Sub-county","Sub-county"
113938,236,"UGA","Uganda",39,"Mbarara",104,"Isingiro",625,"Nyakitunda","","","Sub-county","Sub-county"
113939,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",626,"Bubaare","","","Sub-county","Sub-county"
113940,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",627,"Bukiro","","","Sub-county","Sub-county"
113941,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",628,"Kagongi","","","Sub-county","Sub-county"
113942,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",629,"Kakiika","","","Sub-county","Sub-county"
113943,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",630,"Kashare","","","Sub-county","Sub-county"
113944,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",631,"Rubaya","","","Sub-county","Sub-county"
113945,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",632,"Rubindi","","","Sub-county","Sub-county"
113946,236,"UGA","Uganda",39,"Mbarara",105,"Kashari",633,"Rwanyamahembe","","","Sub-county","Sub-county"
113947,236,"UGA","Uganda",39,"Mbarara",106,"Kazo",634,"Buremba","","","Sub-county","Sub-county"
113948,236,"UGA","Uganda",39,"Mbarara",106,"Kazo",635,"Burunga","","","Sub-county","Sub-county"
113949,236,"UGA","Uganda",39,"Mbarara",106,"Kazo",636,"Kanoni","","","Sub-county","Sub-county"
113950,236,"UGA","Uganda",39,"Mbarara",106,"Kazo",637,"Kazo","","","Sub-county","Sub-county"
113951,236,"UGA","Uganda",39,"Mbarara",106,"Kazo",638,"Rwemikoma","","","Sub-county","Sub-county"
113952,236,"UGA","Uganda",39,"Mbarara",107,"Mbarara",639,"Kakoba","","","Sub-county","Sub-county"
113953,236,"UGA","Uganda",39,"Mbarara",107,"Mbarara",640,"Kamukuzi","","","Sub-county","Sub-county"
113954,236,"UGA","Uganda",39,"Mbarara",107,"Mbarara",641,"Nyamitanga","","","Sub-county","Sub-county"
113955,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",642,"Kanyaryeru","","","Sub-county","Sub-county"
113956,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",643,"Kashongi","","","Sub-county","Sub-county"
113957,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",644,"Kenshunga","","","Sub-county","Sub-county"
113958,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",645,"Kikatsi","","","Sub-county","Sub-county"
113959,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",646,"Kinoni","","","Sub-county","Sub-county"
113960,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",647,"Nyakashashara","","","Sub-county","Sub-county"
113961,236,"UGA","Uganda",39,"Mbarara",108,"Nyabushozi",648,"Sanga","","","Sub-county","Sub-county"
113962,236,"UGA","Uganda",39,"Mbarara",109,"Rwampara",649,"Bugamba","","","Sub-county","Sub-county"
113963,236,"UGA","Uganda",39,"Mbarara",109,"Rwampara",650,"Mwizi","","","Sub-county","Sub-county"
113964,236,"UGA","Uganda",39,"Mbarara",109,"Rwampara",651,"Ndaija","","","Sub-county","Sub-county"
113965,236,"UGA","Uganda",39,"Mbarara",109,"Rwampara",652,"Nyakayojo","","","Sub-county","Sub-county"
113966,236,"UGA","Uganda",39,"Mbarara",109,"Rwampara",653,"Rugando","","","Sub-county","Sub-county"
113967,236,"UGA","Uganda",40,"Moroto",110,"Bokora",654,"Iriiri","","","Sub-county","Sub-county"
113968,236,"UGA","Uganda",40,"Moroto",110,"Bokora",655,"Lokopo","","","Sub-county","Sub-county"
113969,236,"UGA","Uganda",40,"Moroto",110,"Bokora",656,"Lopei","","","Sub-county","Sub-county"
113970,236,"UGA","Uganda",40,"Moroto",110,"Bokora",657,"Lotome","","","Sub-county","Sub-county"
113971,236,"UGA","Uganda",40,"Moroto",110,"Bokora",658,"Matany","","","Sub-county","Sub-county"
113972,236,"UGA","Uganda",40,"Moroto",110,"Bokora",659,"Ngoleriet","","","Sub-county","Sub-county"
113973,236,"UGA","Uganda",40,"Moroto",111,"Matheniko",660,"Katikekile","","","Sub-county","Sub-county"
113974,236,"UGA","Uganda",40,"Moroto",111,"Matheniko",661,"Nadunget","","","Sub-county","Sub-county"
113975,236,"UGA","Uganda",40,"Moroto",111,"Matheniko",662,"Rupa","","","Sub-county","Sub-county"
113976,236,"UGA","Uganda",40,"Moroto",112,"Moroto",663,"Northern Division","","","Sub-county","Sub-county"
113977,236,"UGA","Uganda",40,"Moroto",112,"Moroto",664,"Southern Division","","","Sub-county","Sub-county"
113978,236,"UGA","Uganda",41,"Moyo",113,"Obongi",665,"Aliba","","","Sub-county","Sub-county"
113979,236,"UGA","Uganda",41,"Moyo",113,"Obongi",666,"Gimara","","","Sub-county","Sub-county"
113980,236,"UGA","Uganda",41,"Moyo",113,"Obongi",667,"Itula","","","Sub-county","Sub-county"
113981,236,"UGA","Uganda",41,"Moyo",114,"West Moyo",668,"Dufile","","","Sub-county","Sub-county"
113982,236,"UGA","Uganda",41,"Moyo",114,"West Moyo",669,"Lefori","","","Sub-county","Sub-county"
113983,236,"UGA","Uganda",41,"Moyo",114,"West Moyo",670,"Metu","","","Sub-county","Sub-county"
113984,236,"UGA","Uganda",41,"Moyo",114,"West Moyo",671,"Moyo Tc","","","Sub-county","Sub-county"
113985,236,"UGA","Uganda",41,"Moyo",114,"West Moyo",672,"Moyo","","","Sub-county","Sub-county"
113986,236,"UGA","Uganda",42,"Mpigi",115,"Butambala",673,"Budde","","","Sub-county","Sub-county"
113987,236,"UGA","Uganda",42,"Mpigi",115,"Butambala",674,"Bulo","","","Sub-county","Sub-county"
113988,236,"UGA","Uganda",42,"Mpigi",115,"Butambala",675,"Kalamba","","","Sub-county","Sub-county"
113989,236,"UGA","Uganda",42,"Mpigi",115,"Butambala",676,"Kibibi","","","Sub-county","Sub-county"
113990,236,"UGA","Uganda",42,"Mpigi",115,"Butambala",677,"Ngando","","","Sub-county","Sub-county"
113991,236,"UGA","Uganda",42,"Mpigi",116,"Gomba",678,"Kabulasoke","","","Sub-county","Sub-county"
113992,236,"UGA","Uganda",42,"Mpigi",116,"Gomba",679,"Kyegonza","","","Sub-county","Sub-county"
113993,236,"UGA","Uganda",42,"Mpigi",116,"Gomba",680,"Maddu","","","Sub-county","Sub-county"
113994,236,"UGA","Uganda",42,"Mpigi",116,"Gomba",681,"Mpenja","","","Sub-county","Sub-county"
113995,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",682,"Buwama","","","Sub-county","Sub-county"
113996,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",683,"Kamengo","","","Sub-county","Sub-county"
113997,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",684,"Kiringente","","","Sub-county","Sub-county"
113998,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",685,"Kituntu","","","Sub-county","Sub-county"
113999,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",686,"Mpigi Tc","","","Sub-county","Sub-county"
114000,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",687,"Mpigi","","","Sub-county","Sub-county"
114001,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",688,"Muduma","","","Sub-county","Sub-county"
114002,236,"UGA","Uganda",42,"Mpigi",117,"Mawokota",689,"Nkozi","","","Sub-county","Sub-county"
114003,236,"UGA","Uganda",43,"Mubende",118,"Busujju",690,"Butayunja","","","Sub-county","Sub-county"
114004,236,"UGA","Uganda",43,"Mubende",118,"Busujju",691,"Kakindu","","","Sub-county","Sub-county"
114005,236,"UGA","Uganda",43,"Mubende",118,"Busujju",692,"Maanyi","","","Sub-county","Sub-county"
114006,236,"UGA","Uganda",43,"Mubende",118,"Busujju",693,"Malangala","","","Sub-county","Sub-county"
114007,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",694,"Bagezza","","","Sub-county","Sub-county"
114008,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",695,"Butoloogo","","","Sub-county","Sub-county"
114009,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",696,"Kasambya","","","Sub-county","Sub-county"
114010,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",697,"Kitenga","","","Sub-county","Sub-county"
114011,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",698,"Kiyuni","","","Sub-county","Sub-county"
114012,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",699,"Madudu","","","Sub-county","Sub-county"
114013,236,"UGA","Uganda",43,"Mubende",119,"Buwekula",700,"Mubende Tc","","","Sub-county","Sub-county"
114014,236,"UGA","Uganda",43,"Mubende",120,"Kassanda",701,"Bukuya","","","Sub-county","Sub-county"
114015,236,"UGA","Uganda",43,"Mubende",120,"Kassanda",702,"Kassanda","","","Sub-county","Sub-county"
114016,236,"UGA","Uganda",43,"Mubende",120,"Kassanda",703,"Kiganda","","","Sub-county","Sub-county"
114017,236,"UGA","Uganda",43,"Mubende",120,"Kassanda",704,"Myanzi","","","Sub-county","Sub-county"
114018,236,"UGA","Uganda",43,"Mubende",121,"Mityana",705,"Bulera","","","Sub-county","Sub-county"
114019,236,"UGA","Uganda",43,"Mubende",121,"Mityana",706,"Busimbi","","","Sub-county","Sub-county"
114020,236,"UGA","Uganda",43,"Mubende",121,"Mityana",707,"Kikandwa","","","Sub-county","Sub-county"
114021,236,"UGA","Uganda",43,"Mubende",121,"Mityana",708,"Mityana Tc","","","Sub-county","Sub-county"
114022,236,"UGA","Uganda",43,"Mubende",121,"Mityana",709,"Ssekanyonyi","","","Sub-county","Sub-county"
114023,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",710,"Buikwe","","","Sub-county","Sub-county"
114024,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",711,"Kawolo","","","Sub-county","Sub-county"
114025,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",712,"Lugazi Tc","","","Sub-county","Sub-county"
114026,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",713,"Najja","","","Sub-county","Sub-county"
114027,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",714,"Najjembe","","","Sub-county","Sub-county"
114028,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",715,"Ngogwe","","","Sub-county","Sub-county"
114029,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",716,"Njeru Tc","","","Sub-county","Sub-county"
114030,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",717,"Nkonkonjeru Tc","","","Sub-county","Sub-county"
114031,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",718,"Nyenga","","","Sub-county","Sub-county"
114032,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",719,"Ssi-Bukunja","","","Sub-county","Sub-county"
114033,236,"UGA","Uganda",44,"Mukono",122,"Buikwe",720,"Wakisi","","","Sub-county","Sub-county"
114034,236,"UGA","Uganda",44,"Mukono",123,"Buvuma Islands",721,"Bugaya","","","Sub-county","Sub-county"
114035,236,"UGA","Uganda",44,"Mukono",123,"Buvuma Islands",722,"Busamuzi","","","Sub-county","Sub-county"
114036,236,"UGA","Uganda",44,"Mukono",123,"Buvuma Islands",723,"Bwema","","Bweema","Sub-county","Sub-county"
114037,236,"UGA","Uganda",44,"Mukono",123,"Buvuma Islands",724,"Nairambi","","","Sub-county","Sub-county"
114038,236,"UGA","Uganda",44,"Mukono",124,"Mukono",725,"Goma","","","Sub-county","Sub-county"
114039,236,"UGA","Uganda",44,"Mukono",124,"Mukono",726,"Kkome Islands","","","Sub-county","Sub-county"
114040,236,"UGA","Uganda",44,"Mukono",124,"Mukono",727,"Kyampisi","","","Sub-county","Sub-county"
114041,236,"UGA","Uganda",44,"Mukono",124,"Mukono",728,"Mukono Tc","","","Sub-county","Sub-county"
114042,236,"UGA","Uganda",44,"Mukono",124,"Mukono",729,"Nakisunga","","","Sub-county","Sub-county"
